congress_id,session_id,vote,vote_url,result,question_description,reference_array,issue,issue_url,date
113,2,354 (56-40),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00354,Agreed to,"On the Motion: Motion to Concur in the House Amendment to the Senate Amendment to H.R. 83; To require the Secretary of the Interior to assemble a team of technical, policy, and financial experts to address the energy needs of the insular areas of the United States and the Freely Associated States through the development of energy action plans aimed at promoting access to affordable, reliable energy, including increasing use of indigenous clean-energy resources, and for other purposes.",[],H.R. 83,http://hdl.loc.gov/loc.uscongress/legislation.113hr83,Dec 13
113,2,353 (22-74),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00353,Not Well Taken,"On the Point of Order: Is the Point of Order Well Taken Re: Cruz Constitutional Point of Order; To require the Secretary of the Interior to assemble a team of technical, policy, and financial experts to address the energy needs of the insular areas of the United States and the Freely Associated States through the development of energy action plans aimed at promoting access to affordable, reliable energy, including increasing use of indigenous clean-energy resources, and for other purposes.",[],H.R. 83,http://hdl.loc.gov/loc.uscongress/legislation.113hr83,Dec 13
113,2,352 (77-19),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00352,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment to H.R. 83; To require the Secretary of the Interior to assemble a team of technical, policy, and financial experts to address the energy needs of the insular areas of the United States and the Freely Associated States through the development of energy action plans aimed at promoting access to affordable, reliable energy, including increasing use of indigenous clean-energy resources, and for other purposes.",[],H.R. 83,http://hdl.loc.gov/loc.uscongress/legislation.113hr83,Dec 13
113,2,351 (54-42),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00351,Agreed to,On the Motion to Proceed: Motion to Proceed to Executive Session Re: Stephen R. Bough,[],PN1345,https://www.congress.gov/nomination/113th-congress/1345,Dec 13
113,2,350 (53-42),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00350,Agreed to,"On the Motion to Proceed: Motion to Proceed to Legislative Session; To require the Secretary of the Interior to assemble a team of technical, policy, and financial experts to address the energy needs of the insular areas of the United States and the Freely Associated States through the development of energy action plans aimed at promoting access to affordable, reliable energy, including increasing use of indigenous clean-energy resources, and for other purposes.",[],H.R. 83,http://hdl.loc.gov/loc.uscongress/legislation.113hr83,Dec 13
113,2,349 (54-42),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00349,Agreed to,On the Motion to Proceed: Motion to Proceed to Executive Session Re: Christopher Smith,[],PN1070,https://www.congress.gov/nomination/113th-congress/1070,Dec 13
113,2,348 (54-42),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00348,Agreed to,"On the Motion to Proceed: Motion to Proceed to Legislative Session; To require the Secretary of the Interior to assemble a team of technical, policy, and financial experts to address the energy needs of the insular areas of the United States and the Freely Associated States through the development of energy action plans aimed at promoting access to affordable, reliable energy, including increasing use of indigenous clean-energy resources, and for other purposes.",[],H.R. 83,http://hdl.loc.gov/loc.uscongress/legislation.113hr83,Dec 13
113,2,347 (53-42),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00347,Agreed to,On the Motion to Proceed: Motion to Proceed to Executive Session Re: John Charles Cruden,[],PN1297,https://www.congress.gov/nomination/113th-congress/1297,Dec 13
113,2,346 (54-42),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00346,Agreed to,"On the Motion to Proceed: Motion to Proceed to Legislative Session; To require the Secretary of the Interior to assemble a team of technical, policy, and financial experts to address the energy needs of the insular areas of the United States and the Freely Associated States through the development of energy action plans aimed at promoting access to affordable, reliable energy, including increasing use of indigenous clean-energy resources, and for other purposes.",[],H.R. 83,http://hdl.loc.gov/loc.uscongress/legislation.113hr83,Dec 13
113,2,345 (54-42),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00345,Agreed to,On the Motion to Proceed: Motion to Proceed to Executive Session Re: Jonathan Nicholas Stivers,[],PN1561,https://www.congress.gov/nomination/113th-congress/1561,Dec 13
113,2,344 (54-42),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00344,Agreed to,"On the Motion to Proceed: Motion to Proceed to Legislative Session; To require the Secretary of the Interior to assemble a team of technical, policy, and financial experts to address the energy needs of the insular areas of the United States and the Freely Associated States through the development of energy action plans aimed at promoting access to affordable, reliable energy, including increasing use of indigenous clean-energy resources, and for other purposes.",[],H.R. 83,http://hdl.loc.gov/loc.uscongress/legislation.113hr83,Dec 13
113,2,343 (53-42),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00343,Agreed to,On the Motion to Proceed: Motion to Proceed to Executive Session Re: Marcus Dwayne Jadotte,[],PN1732,https://www.congress.gov/nomination/113th-congress/1732,Dec 13
113,2,342 (54-42),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00342,Agreed to,"On the Motion to Proceed: Motion to Proceed to Legislative Session; To require the Secretary of the Interior to assemble a team of technical, policy, and financial experts to address the energy needs of the insular areas of the United States and the Freely Associated States through the development of energy action plans aimed at promoting access to affordable, reliable energy, including increasing use of indigenous clean-energy resources, and for other purposes.",[],H.R. 83,http://hdl.loc.gov/loc.uscongress/legislation.113hr83,Dec 13
113,2,341 (54-42),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00341,Agreed to,On the Motion to Proceed: Motion to Proceed to Executive Session Re: Estevan R. Lopez,[],PN1504,https://www.congress.gov/nomination/113th-congress/1504,Dec 13
113,2,340 (52-42),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00340,Agreed to,"On the Motion to Proceed: Motion to Proceed to Legislative Session; To require the Secretary of the Interior to assemble a team of technical, policy, and financial experts to address the energy needs of the insular areas of the United States and the Freely Associated States through the development of energy action plans aimed at promoting access to affordable, reliable energy, including increasing use of indigenous clean-energy resources, and for other purposes.",[],H.R. 83,http://hdl.loc.gov/loc.uscongress/legislation.113hr83,Dec 13
113,2,339 (52-41),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00339,Agreed to,On the Motion to Proceed: Motion to Proceed to Executive Session Re: Daniel J. Santos,[],PN1753,https://www.congress.gov/nomination/113th-congress/1753,Dec 13
113,2,338 (53-40),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00338,Agreed to,"On the Motion to Proceed: Motion to Proceed to Legislative Session; To require the Secretary of the Interior to assemble a team of technical, policy, and financial experts to address the energy needs of the insular areas of the United States and the Freely Associated States through the development of energy action plans aimed at promoting access to affordable, reliable energy, including increasing use of indigenous clean-energy resources, and for other purposes.",[],H.R. 83,http://hdl.loc.gov/loc.uscongress/legislation.113hr83,Dec 13
113,2,337 (50-41),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00337,Agreed to,On the Motion to Proceed: Motion to Proceed to Executive Session Re: Colette Dodson Honorable,[],PN1986,https://www.congress.gov/nomination/113th-congress/1986,Dec 13
113,2,336 (52-41),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00336,Agreed to,"On the Motion to Proceed: Motion to Proceed to Legislative Session; To require the Secretary of the Interior to assemble a team of technical, policy, and financial experts to address the energy needs of the insular areas of the United States and the Freely Associated States through the development of energy action plans aimed at promoting access to affordable, reliable energy, including increasing use of indigenous clean-energy resources, and for other purposes.",[],H.R. 83,http://hdl.loc.gov/loc.uscongress/legislation.113hr83,Dec 13
113,2,335 (52-41),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00335,Agreed to,On the Motion to Proceed: Motion to Proceed to Executive Session Re: Frank Rose,[],PN1099,https://www.congress.gov/nomination/113th-congress/1099,Dec 13
113,2,334 (52-41),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00334,Agreed to,"On the Motion to Proceed: Motion to Proceed to Legislative Session; To require the Secretary of the Interior to assemble a team of technical, policy, and financial experts to address the energy needs of the insular areas of the United States and the Freely Associated States through the development of energy action plans aimed at promoting access to affordable, reliable energy, including increasing use of indigenous clean-energy resources, and for other purposes.",[],H.R. 83,http://hdl.loc.gov/loc.uscongress/legislation.113hr83,Dec 13
113,2,333 (52-41),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00333,Agreed to,On the Motion to Proceed: Motion to Proceed to Executive Session Re: Antony Blinken,[],PN2123,https://www.congress.gov/nomination/113th-congress/2123,Dec 13
113,2,332 (52-41),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00332,Agreed to,"On the Motion to Proceed: Motion to Proceed to Legislative Session; To require the Secretary of the Interior to assemble a team of technical, policy, and financial experts to address the energy needs of the insular areas of the United States and the Freely Associated States through the development of energy action plans aimed at promoting access to affordable, reliable energy, including increasing use of indigenous clean-energy resources, and for other purposes.",[],H.R. 83,http://hdl.loc.gov/loc.uscongress/legislation.113hr83,Dec 13
113,2,331 (52-40),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00331,Agreed to,On the Motion to Proceed: Motion to Proceed to Executive Session Re: Vivek Murthy,[],PN1160,https://www.congress.gov/nomination/113th-congress/1160,Dec 13
113,2,330 (51-41),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00330,Agreed to,"On the Motion to Proceed: Motion to Proceed to Legislative Session; To require the Secretary of the Interior to assemble a team of technical, policy, and financial experts to address the energy needs of the insular areas of the United States and the Freely Associated States through the development of energy action plans aimed at promoting access to affordable, reliable energy, including increasing use of indigenous clean-energy resources, and for other purposes.",[],H.R. 83,http://hdl.loc.gov/loc.uscongress/legislation.113hr83,Dec 13
113,2,329 (52-41),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00329,Agreed to,On the Motion to Proceed: Motion to Proceed to Executive Session Re: Carolyn Watts Colvin,[],PN1808,https://www.congress.gov/nomination/113th-congress/1808,Dec 13
113,2,328 (52-40),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00328,Agreed to,"On the Motion to Proceed: Motion to Proceed to Legislative Session; To require the Secretary of the Interior to assemble a team of technical, policy, and financial experts to address the energy needs of the insular areas of the United States and the Freely Associated States through the development of energy action plans aimed at promoting access to affordable, reliable energy, including increasing use of indigenous clean-energy resources, and for other purposes.",[],H.R. 83,http://hdl.loc.gov/loc.uscongress/legislation.113hr83,Dec 13
113,2,327 (48-35),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00327,Agreed to,On the Motion to Proceed: Motion to Proceed to Executive Session Re: Sarah R. Saldana,[],PN1996,https://www.congress.gov/nomination/113th-congress/1996,Dec 13
113,2,326 (62-35),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00326,Confirmed,"On the Nomination: Confirmation David Nathan Saperstein, of D.C., to be Ambassador at Large for International Religious Freedom",[],PN1937,https://www.congress.gov/nomination/113th-congress/1937,Dec 12
113,2,325 (89-11),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00325,Agreed to,On the Motion: Motion to Concur in the House Amendment to the Senate Amendment to H.R. 3979; A bill to amend the Internal Revenue Code of 1986 to ensure that emergency services volunteers are not taken into account as employees under the shared responsibility requirements contained in the Patient Protection and Affordable Care Act.,[],H.R. 3979,http://hdl.loc.gov/loc.uscongress/legislation.113hr3979,Dec 12
113,2,324 (55-45),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00324,Sustained,On the Decision of the Chair: Shall the Decision of the Chair Stand as the Judgment of the Senate Re: Coburn Appeal; A bill to amend the Internal Revenue Code of 1986 to ensure that emergency services volunteers are not taken into account as employees under the shared responsibility requirements contained in the Patient Protection and Affordable Care Act.,[],H.R. 3979,http://hdl.loc.gov/loc.uscongress/legislation.113hr3979,Dec 12
113,2,323 (18-82),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00323,Rejected,On the Motion to Refer: Motion to Refer the House Message on H.R. 3979 to the Committee on Armed Services with Instructions; A bill to amend the Internal Revenue Code of 1986 to ensure that emergency services volunteers are not taken into account as employees under the shared responsibility requirements contained in the Patient Protection and Affordable Care Act.,[],H.R. 3979,http://hdl.loc.gov/loc.uscongress/legislation.113hr3979,Dec 12
113,2,322 (85-14),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00322,Agreed to,On the Cloture Motion: Motion to Invoke Cloture on the Motion to Concur in the House Amendment to the Senate Amendment to H.R. 3979; A bill to amend the Internal Revenue Code of 1986 to ensure that emergency services volunteers are not taken into account as employees under the shared responsibility requirements contained in the Patient Protection and Affordable Care Act.,[],H.R. 3979,http://hdl.loc.gov/loc.uscongress/legislation.113hr3979,Dec 11
113,2,321 (86-12),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00321,Confirmed,"On the Nomination: Confirmation Ronald Walter, of Tennessee, to be a Member of the Board of Directors of the Tennessee Valley Authority",[],PN1988,https://www.congress.gov/nomination/113th-congress/1988,Dec 09
113,2,320 (86-12),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00320,Confirmed,"On the Nomination: Confirmation Virginia Tyler Lodge, of Tennessee, to be a Member of the Board of Directors of the Tennessee Valley Authority",[],PN1987,https://www.congress.gov/nomination/113th-congress/1987,Dec 09
113,2,319 (65-31),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00319,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Nomination of Ronald Walter, of Tennessee, to be a Member of the Board of Directors of the Tennessee Valley Authority",[],PN1988,https://www.congress.gov/nomination/113th-congress/1988,Dec 09
113,2,318 (63-32),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00318,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Nomination of Virginia Tyler Lodge, of Tennessee, to be a Member of Board of Directors of TVA",[],PN1987,https://www.congress.gov/nomination/113th-congress/1987,Dec 09
113,2,317 (54-40),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00317,Confirmed,"On the Nomination: Confirmation Lauren McGarity McFerran, of the District of Columbia, to be a Member of the National Labor Relations Board",[],PN2124,https://www.congress.gov/nomination/113th-congress/2124,Dec 08
113,2,316 (52-40),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00316,Confirmed,"On the Nomination: Confirmation Jeffery Martin Baran, of Virginia, to be a Member of the Nuclear Regulatory Commission",[],PN2135,https://www.congress.gov/nomination/113th-congress/2135,Dec 08
113,2,315 (57-34),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00315,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Nomination of Ellen Dudley Williams, of Maryland, to be Director of the Advanced Research Projects Agency-Energy",[],PN1069,https://www.congress.gov/nomination/113th-congress/1069,Dec 04
113,2,314 (51-42),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00314,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Nomination of Lauren McGarity McFerran, of the District of Columbia, to be a member of the National Labor Relations Board",[],PN2124,https://www.congress.gov/nomination/113th-congress/2124,Dec 04
113,2,313 (53-40),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00313,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Nomination of Jeffery Martin Baran, of Virginia, to be a Member of the Nuclear Regulatory Commission",[],PN2135,https://www.congress.gov/nomination/113th-congress/2135,Dec 04
113,2,312 (76-16),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00312,Confirmed,"On the Nomination: Confirmation Joseph F. Leeson, Jr., of Pennsylvania, to be U.S. District Judge for the Eastern District of Pennsylvania",[],PN1777,https://www.congress.gov/nomination/113th-congress/1777,Dec 04
113,2,311 (53-36),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00311,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Nomination of Lydia Kay Griggsby, of Maryland, to be a Judge of the U.S. Court of Federal Claims",[],PN1565,https://www.congress.gov/nomination/113th-congress/1565,Dec 04
113,2,310 (66-26),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00310,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Nomination of Joseph F. Leeson, Jr., of Pennsylvania, to be U.S. District Judge",[],PN1777,https://www.congress.gov/nomination/113th-congress/1777,Dec 04
113,2,309 (69-24),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00309,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Nomination of Gregory N. Stivers, of Kentucky, to be U.S. District Judge",[],PN1807,https://www.congress.gov/nomination/113th-congress/1807,Dec 04
113,2,308 (89-3),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00308,Confirmed,"On the Nomination: Confirmation Joseph S. Hezir, of Virginia, to be Chief Financial Officer, Department of Energy",[],PN1255,https://www.congress.gov/nomination/113th-congress/1255,Dec 04
113,2,307 (68-27),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00307,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Nomination of Joseph S. Hezir, of Virginia, to be Chief Financial Officer, Department of Energy",[],PN1255,https://www.congress.gov/nomination/113th-congress/1255,Dec 03
113,2,306 (71-25),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00306,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Nomination of Franklin M. Orr, Jr., of California, to be Under Secretary for Science, Department of Energy",[],PN1073,https://www.congress.gov/nomination/113th-congress/1073,Dec 03
113,2,305 (67-28),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00305,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on Gerald J. Pappert, of Pennsylvania, to be U.S. District Judge for the Eastern District of Pennsylvania",[],PN1778,https://www.congress.gov/nomination/113th-congress/1778,Dec 03
113,2,304 (60-36),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00304,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on Mark A. Kearney, of Pennsylvania, to be U.S. District Judge for the Eastern District of Pennsylvania",[],PN1776,https://www.congress.gov/nomination/113th-congress/1776,Dec 03
113,2,303 (65-31),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00303,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on David J. Hale, of Kentucky, to be U.S. District Judge for the Western District of Kentucky",[],PN1805,https://www.congress.gov/nomination/113th-congress/1805,Dec 03
113,2,302 (53-43),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00302,Confirmed,"On the Nomination: Confirmation P. David Lopez, of Arizona, to be General Counsel of the Equal Employment Opportunity Commission",[],PN1978,https://www.congress.gov/nomination/113th-congress/1978,Dec 03
113,2,301 (93-2),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00301,Confirmed,"On the Nomination: Confirmation Charlotte A. Burrows, of the District of Columbia, to be a Member of the Equal Employment Opportunity Commission",[],PN2028,https://www.congress.gov/nomination/113th-congress/2028,Dec 03
113,2,300 (54-43),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00300,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Nomination of P. David Lopez, of AZ, to be General Counsel of the Equal Employment Opportunity Commission",[],PN1978,https://www.congress.gov/nomination/113th-congress/1978,Dec 02
113,2,299 (57-39),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00299,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Nomination of Charlotte A. Burrows, of the District of Columbia, to be a Member of the Equal Employment Opportunity Commission",[],PN2028,https://www.congress.gov/nomination/113th-congress/2028,Dec 02
113,2,298 (53-44),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00298,Confirmed,"On the Nomination: Confirmation Robert S. Adler, of the District of Columbia, to be a Commissioner of the Consumer Product Safety Commission",[],PN1705,https://www.congress.gov/nomination/113th-congress/1705,Dec 02
113,2,297 (68-28),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00297,Confirmed,"On the Nomination: Confirmation Nani A. Coloretti, of California, to be Deputy Secretary of Housing and Urban Development",[],PN1503,https://www.congress.gov/nomination/113th-congress/1503,Dec 02
113,2,296 (52-40),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00296,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Nomination of Robert S. Adler, of the District of Columbia, to be Commissioner of the Consumer Product Safety Commission",[],PN1705,https://www.congress.gov/nomination/113th-congress/1705,Dec 02
113,2,295 (59-34),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00295,Agreed to,"On the Cloture Motion: Motion to Invoke Cloture on the Nomination of Nani A. Coloretti, of California, to be Deputy Secretary of Housing and Urban Development",[],PN1503,https://www.congress.gov/nomination/113th-congress/1503,Dec 02
113,2,294 (52-42),http://www.senate.gov/legislative/LIS/roll_call_lists/roll_call_vote_cfm.cfm?congress=113&session=2&vote=00294,Confirmed,"On the Nomination: Confirmation Colleen Bradley Bell, of California, to be Ambassador of the USA to Hungary",[],PN1150,https://www.congress.gov/nomination/113th-congress/1150,Dec 02
